time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-11-09 10:26:19.638 UTC,1029,0,0,0,0,0,4913493,6848,1763264,3472,0,0,0,0,0,97,0,0,0,0,0,0,0,39,16,0,29,5,24,80,2,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,8192,2,2956,2,0,0,0,0,0,0,0,0,100863600,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,78,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:27:19.639 UTC,1029,0,0,0,0,0,4913493,6848,1763264,3472,0,0,0,0,0,26,0,0,0,0,0,0,0,39,16,0,29,5,24,26,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,71546744,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:28:19.640 UTC,1029,0,0,0,0,0,4913493,6848,1763264,3472,0,0,0,0,0,10,0,0,0,0,0,0,0,39,16,0,29,5,24,10,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78190632,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:29:19.642 UTC,1029,0,0,0,0,0,4913493,6848,1763264,3472,0,0,0,0,0,10,0,0,0,0,0,0,0,39,16,0,29,5,24,10,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84710576,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:30:19.643 UTC,1029,0,0,0,0,0,4913493,6848,1763264,3472,0,0,0,0,0,10,0,0,0,0,0,0,0,39,16,0,29,5,24,10,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91317200,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:31:19.644 UTC,1029,0,0,0,0,0,4912485,6848,1762256,3472,0,0,0,0,0,30,0,0,0,0,0,0,0,39,16,0,29,6,23,24,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,1,0,0,0,0,0,0,0,0,97996560,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:32:19.646 UTC,1029,0,0,0,0,0,4912485,6848,1762256,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,6,23,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104590104,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:33:19.649 UTC,1029,0,0,0,0,0,4912485,6848,1762256,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,6,23,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,75376056,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:34:19.650 UTC,1029,0,0,0,0,0,4912485,6848,1762256,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,6,23,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81822912,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:35:19.651 UTC,1029,0,0,0,0,0,4912485,6848,1762256,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,6,23,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88431080,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:36:19.653 UTC,1029,0,0,0,0,0,4912485,6848,1762256,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,6,23,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95029240,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:37:19.654 UTC,1029,0,0,0,0,0,4912485,6848,1762256,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,6,23,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101620944,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:38:19.655 UTC,1029,0,0,0,0,0,4912485,6848,1762256,3472,0,0,0,0,0,10,0,0,0,0,0,0,0,39,16,0,29,6,23,10,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,72414400,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:39:19.656 UTC,1029,0,0,0,0,0,4912485,6848,1762256,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,6,23,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78941056,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:40:19.657 UTC,1029,0,0,0,0,0,4912485,6848,1762256,3472,0,0,0,0,0,33,0,0,0,0,0,0,0,39,16,0,29,7,23,29,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,996,1,0,0,0,0,0,0,0,0,85724120,0,0,0,0,0,0,0,74,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:41:19.658 UTC,1029,0,0,0,0,0,4912485,6848,1762256,3472,0,0,0,0,0,147,0,0,0,0,0,0,0,39,16,0,29,7,22,111,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4890,3,0,0,0,0,0,0,0,0,93099632,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,117,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:42:19.659 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,111,0,0,0,0,0,0,0,39,16,0,29,8,22,82,2,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,2,0,0,0,0,4,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,8192,2,4525,4,0,0,0,0,0,0,0,0,100440104,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,4,78,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:43:19.661 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,71,0,0,0,0,0,0,0,39,16,0,29,7,22,56,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2561,2,0,0,0,0,1,2,0,0,71586648,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:44:19.667 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,43,0,0,0,0,0,0,0,39,16,0,29,8,22,35,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,996,1,0,0,0,0,0,0,0,0,78295776,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,31,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:45:19.668 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,6,0,0,0,0,0,0,0,39,16,0,29,8,22,4,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84774856,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:46:19.680 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,48,0,0,0,0,0,0,0,39,16,0,29,8,21,33,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1954,1,0,0,0,0,0,0,0,0,91609688,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:47:19.681 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,8,21,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98087200,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:48:19.682 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,8,21,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104634936,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:49:19.683 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,8,21,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,75258648,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:50:19.684 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,8,21,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81822144,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:51:19.685 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,8,21,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88294000,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:52:19.686 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,8,0,0,0,0,0,0,0,39,16,0,29,8,21,8,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94976272,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:53:19.687 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,85,0,0,0,0,0,0,0,39,16,0,29,7,22,65,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,4096,1,2950,2,0,0,0,0,0,0,0,0,101839616,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,64,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09 10:54:19.710 UTC,1029,0,0,0,0,0,4911429,6848,1761200,3472,0,0,0,0,0,41,0,0,0,0,0,0,0,39,16,0,29,8,22,35,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2589579,9,2580794,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478681598029,3145728,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,996,1,0,0,0,0,1,4,0,0,72533856,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
